Date,SI1,SI2,SI3,,,
12/12/2023,22.728,23.016,23.246,,,
13/12/2023,22.639,22.921,23.145,,,
14/12/2023,24.096,24.386,24.612,,,
15/12/2023,23.87,24.154,24.381,,,
18/12/2023,23.831,24.107,24.336,,,
19/12/2023,24.04,24.321,24.55,,,
20/12/2023,24.347,24.631,24.86,,,
21/12/2023,24.307,24.585,24.816,,,
22/12/2023,24.29,24.565,24.799,,,
26/12/2023,24.144,24.396,24.63,,,
27/12/2023,24.375,24.641,24.877,,,
28/12/2023,24.372,24.611,24.84,,,
29/12/2023,24.086,24.321,24.549,,,
2/01/2024,23.953,24.189,24.417,,,
3/01/2024,23.157,23.385,23.604,,,
4/01/2024,23.187,23.417,23.64,,,
5/01/2024,23.315,23.544,23.766,,,
8/01/2024,23.31,23.539,23.758,,,
9/01/2024,23.091,23.321,23.542,,,
10/01/2024,23.066,23.296,23.513,,,
11/01/2024,22.705,22.934,23.149,,,
12/01/2024,23.329,23.558,23.768,,,
16/01/2024,23.093,23.318,23.532,,,
17/01/2024,22.669,22.89,23.103,,,
18/01/2024,22.807,23.029,23.24,,,
19/01/2024,22.711,22.933,23.147,,,
22/01/2024,22.296,22.515,22.728,,,
23/01/2024,22.462,22.679,22.891,,,
24/01/2024,22.889,23.108,23.318,,,
25/01/2024,22.927,23.148,23.357,,,
26/01/2024,22.872,23.095,23.305,,,
29/01/2024,23.251,23.474,23.684,,,
30/01/2024,23.225,23.45,23.661,,,
31/01/2024,23.169,23.392,23.597,,,
1/02/2024,23.236,23.457,23.662,,,
2/02/2024,22.796,23.016,23.226,,,
5/02/2024,22.422,22.64,22.85,,,
6/02/2024,22.478,22.697,22.907,,,
7/02/2024,22.36,22.576,22.787,,,
8/02/2024,22.636,22.851,23.062,,,
9/02/2024,22.594,22.809,23.023,,,
12/02/2024,22.767,22.982,23.197,,,
13/02/2024,22.154,22.365,22.583,,,
14/02/2024,22.387,22.599,22.815,,,
15/02/2024,22.951,23.166,23.382,,,
16/02/2024,23.475,23.686,23.902,,,
20/02/2024,23.136,23.351,23.563,,,
21/02/2024,22.874,23.094,23.305,,,
22/02/2024,22.784,23.003,23.216,,,
23/02/2024,22.982,23.189,23.408,,,
26/02/2024,22.526,22.735,22.954,,,
27/02/2024,22.532,22.757,22.972,,,
28/02/2024,22.41,22.636,22.852,,,
29/02/2024,22.666,22.885,23.102,,,
1/03/2024,23.15,23.364,23.58,,,
4/03/2024,23.779,23.991,24.214,,,
5/03/2024,23.763,23.984,24.206,,,
6/03/2024,24.272,24.493,24.717,,,
7/03/2024,24.37,24.578,24.801,,,
8/03/2024,24.339,24.549,24.773,,,
11/03/2024,24.512,24.715,24.94,,,
12/03/2024,24.194,24.394,24.62,,,
13/03/2024,24.959,25.156,25.393,,,
14/03/2024,24.874,25.06,25.296,,,
15/03/2024,25.2,25.381,25.62,,,
18/03/2024,25.091,25.265,25.506,,,
19/03/2024,24.964,25.135,25.375,,,
20/03/2024,24.933,25.104,25.344,,,
21/03/2024,24.849,25.007,25.248,,,
22/03/2024,24.692,24.843,25.084,,,
25/03/2024,24.745,24.891,25.134,,,
26/03/2024,24.483,24.623,24.866,,,
27/03/2024,24.752,24.995,25.232,,,
28/03/2024,24.916,25.159,25.399,,,
1/04/2024,25.073,25.318,25.558,,,
2/04/2024,25.923,26.173,26.427,,,
3/04/2024,27.06,27.321,27.581,,,
4/04/2024,27.247,27.511,27.776,,,
5/04/2024,27.503,27.777,28.05,,,
8/04/2024,27.807,28.083,28.362,,,
9/04/2024,27.984,28.261,28.541,,,
10/04/2024,28.052,28.33,28.612,,,
11/04/2024,28.25,28.527,28.81,,,
12/04/2024,28.33,28.607,28.897,,,
15/04/2024,28.717,28.992,29.281,,,
16/04/2024,28.376,28.654,28.938,,,
17/04/2024,28.4,28.679,28.963,,,
18/04/2024,28.38,28.663,28.945,,,
19/04/2024,28.844,29.128,29.41,,,
22/04/2024,27.245,27.521,27.8,,,
23/04/2024,27.362,27.638,27.913,,,
24/04/2024,27.346,27.622,27.902,,,
25/04/2024,27.353,27.633,27.917,,,
26/04/2024,27.252,27.535,27.821,,,
29/04/2024,27.373,27.66,27.942,,,
30/04/2024,26.391,26.654,26.935,,,
1/05/2024,26.489,26.748,27.028,,,
2/05/2024,26.583,26.829,27.109,,,
3/05/2024,26.445,26.69,26.972,,,
6/05/2024,27.369,27.614,27.898,,,
7/05/2024,27.303,27.544,27.831,,,
8/05/2024,27.361,27.601,27.891,,,
9/05/2024,28.132,28.365,28.657,,,
10/05/2024,28.275,28.506,28.799,,,
13/05/2024,28.221,28.443,28.736,,,
14/05/2024,28.485,28.702,28.994,,,
15/05/2024,29.514,29.729,30.017,,,
16/05/2024,29.665,29.876,30.173,,,
17/05/2024,31.047,31.259,31.571,,,
20/05/2024,32.205,32.426,32.761,,,
21/05/2024,31.868,32.078,32.412,,,
22/05/2024,31.295,31.496,31.828,,,
23/05/2024,30.284,30.455,30.779,,,
24/05/2024,30.33,30.499,30.827,,,
28/05/2024,31.971,32.137,32.479,,,
29/05/2024,32.203,32.373,32.716,,,
30/05/2024,31.534,31.872,32.326,,,
31/05/2024,30.44,30.767,31.214,,,
3/06/2024,30.784,31.112,31.563,,,
4/06/2024,29.617,29.935,30.38,,,
5/06/2024,30.073,30.395,30.838,,,
6/06/2024,31.367,31.698,32.147,,,
7/06/2024,29.44,29.761,30.203,,,
10/06/2024,29.874,30.195,30.643,,,
11/06/2024,29.231,29.548,29.988,,,
12/06/2024,30.267,30.591,31.027,,,
13/06/2024,29.066,29.381,29.816,,,
14/06/2024,29.472,29.79,30.218,,,
17/06/2024,29.391,29.709,30.139,,,
18/06/2024,29.564,29.883,30.314,,,
20/06/2024,30.821,31.148,31.586,,,
21/06/2024,29.614,29.942,30.379,,,
24/06/2024,29.525,29.849,30.286,,,
25/06/2024,28.868,29.193,29.625,,,
26/06/2024,28.93,29.256,29.679,,,
27/06/2024,28.918,29.256,29.684,,,
28/06/2024,29.237,29.56,29.99,,,
1/07/2024,29.3,29.613,30.044,,,
2/07/2024,29.353,29.658,30.092,,,
3/07/2024,30.548,30.842,31.295,,,
5/07/2024,31.388,31.689,32.146,,,
8/07/2024,30.618,30.913,31.37,,,
9/07/2024,30.772,31.056,31.511,,,
10/07/2024,30.727,31.014,31.47,,,
11/07/2024,31.394,31.671,32.131,,,
12/07/2024,30.886,31.162,31.621,,,
15/07/2024,30.672,30.936,31.392,,,
16/07/2024,31.195,31.458,31.92,,,
17/07/2024,30.137,30.377,30.83,,,
18/07/2024,29.995,30.224,30.672,,,
19/07/2024,29.088,29.299,29.741,,,
22/07/2024,29.124,29.321,29.756,,,
23/07/2024,29.132,29.331,29.765,,,
24/07/2024,29.116,29.316,29.752,,,
25/07/2024,27.807,27.975,28.386,,,
26/07/2024,27.86,28.02,28.436,,,
29/07/2024,27.703,27.866,28.28,,,
30/07/2024,28.525,28.945,29.353,,,
31/07/2024,28.938,29.367,29.778,,,
1/08/2024,28.477,28.899,29.311,,,
2/08/2024,28.392,28.802,29.177,,,
5/08/2024,27.207,27.596,27.958,,,
6/08/2024,27.216,27.603,27.957,,,
7/08/2024,26.944,27.331,27.694,,,
8/08/2024,27.606,28.002,28.361,,,
9/08/2024,27.588,27.982,28.343,,,
12/08/2024,28.008,28.409,28.78,,,
13/08/2024,27.786,28.188,28.565,,,
14/08/2024,27.339,27.734,28.104,,,
15/08/2024,28.418,28.828,29.205,,,
16/08/2024,28.849,29.264,29.647,,,
19/08/2024,29.304,29.732,30.122,,,
20/08/2024,29.519,29.953,30.352,,,
21/08/2024,29.535,29.971,30.367,,,
22/08/2024,29.047,29.471,29.856,,,
23/08/2024,29.82,30.256,30.654,,,
26/08/2024,30.007,30.453,30.852,,,
27/08/2024,29.98,30.426,30.824,,,
28/08/2024,29.201,29.628,30.02,,,
29/08/2024,29.557,29.989,30.387,,,
30/08/2024,28.731,29.143,29.533,,,
3/09/2024,27.951,28.344,28.717,,,
4/09/2024,28.167,28.557,28.928,,,
5/09/2024,28.72,29.099,29.471,,,
6/09/2024,27.808,28.183,28.547,,,
9/09/2024,28.291,28.651,29.024,,,
10/09/2024,28.257,28.614,28.982,,,
11/09/2024,28.563,28.928,29.294,,,
12/09/2024,29.743,30.107,30.495,,,
13/09/2024,30.699,31.074,31.464,,,
16/09/2024,30.771,31.135,31.52,,,
17/09/2024,30.619,30.979,31.362,,,
18/09/2024,30.341,30.687,31.065,,,
19/09/2024,31.094,31.423,31.804,,,
20/09/2024,31.176,31.505,31.887,,,
23/09/2024,30.767,31.085,31.464,,,
24/09/2024,32.111,32.43,32.816,,,
25/09/2024,31.698,32.018,32.404,,,
26/09/2024,32.025,32.341,32.737,,,
27/09/2024,31.816,32.2,32.425,,,
30/09/2024,31.458,31.843,32.074,,,
1/10/2024,31.742,32.136,32.377,,,
2/10/2024,31.92,32.319,32.561,,,
3/10/2024,32.464,32.871,33.111,,,
4/10/2024,32.394,32.815,33.071,,,
7/10/2024,32.004,32.423,32.682,,,
8/10/2024,30.6,31.004,31.255,,,
9/10/2024,30.67,31.074,31.326,,,
10/10/2024,31.24,31.655,31.909,,,
11/10/2024,31.755,32.178,32.436,,,
14/10/2024,31.316,31.737,31.994,,,
15/10/2024,31.756,32.178,32.436,,,
16/10/2024,31.974,32.397,32.656,,,
17/10/2024,31.774,32.196,32.457,,,
18/10/2024,33.234,33.672,33.942,,,
21/10/2024,34.078,34.53,34.811,,,
22/10/2024,35.041,35.507,35.796,,,
23/10/2024,33.839,34.29,34.571,,,
24/10/2024,33.795,34.251,34.534,,,
25/10/2024,33.779,34.236,34.518,,,
28/10/2024,34.001,34.46,34.743,,,
29/10/2024,34.441,34.907,35.196,,,
30/10/2024,34.075,34.534,34.823,,,
31/10/2024,32.796,33.239,33.519,,,
1/11/2024,32.681,33.124,33.409,,,
4/11/2024,32.609,33.052,33.333,,,
5/11/2024,32.775,33.22,33.503,,,
6/11/2024,31.331,31.76,32.031,,,
7/11/2024,31.855,32.292,32.568,,,
8/11/2024,31.449,31.886,32.163,,,
11/11/2024,30.613,31.036,31.31,,,
12/11/2024,30.759,31.188,31.462,,,
13/11/2024,30.663,31.09,31.364,,,
14/11/2024,30.569,30.991,31.26,,,
15/11/2024,30.432,30.855,31.123,,,
18/11/2024,31.224,31.652,31.922,,,
19/11/2024,31.262,31.693,31.963,,,
20/11/2024,31.005,31.434,31.704,,,
21/11/2024,30.943,31.379,31.648,,,
22/11/2024,31.338,31.776,32.046,,,
25/11/2024,30.239,30.661,30.926,,,
26/11/2024,30.405,30.832,31.096,,,
27/11/2024,30.111,30.556,30.817,,,
29/11/2024,30.685,31.108,31.369,,,
2/12/2024,30.449,30.864,31.123,,,
3/12/2024,31.077,31.492,31.753,,,
4/12/2024,31.505,31.915,32.169,,,
5/12/2024,31.134,31.536,31.793,,,
6/12/2024,31.186,31.588,31.848,,,
9/12/2024,32.216,32.611,32.87,,,
10/12/2024,32.363,32.747,32.991,,,
11/12/2024,32.562,32.967,33.191,,,
12/12/2024,31.228,31.619,31.862,,,
13/12/2024,30.655,31.028,31.283,,,
16/12/2024,30.697,31.057,31.315,,,
17/12/2024,30.573,30.921,31.179,,,
18/12/2024,30.41,30.74,31.004,,,
19/12/2024,29.094,29.411,29.672,,,
20/12/2024,29.66,29.958,30.217,,,
23/12/2024,29.888,30.189,30.454,,,
24/12/2024,29.974,30.283,30.549,,,
26/12/2024,30.047,30.389,30.668,,,
27/12/2024,29.655,29.968,30.25,,,
30/12/2024,29.412,29.708,30.006,,,
31/12/2024,29.242,29.555,29.86,,,
2/01/2025,29.9,30.199,30.498,,,
3/01/2025,30.065,30.347,30.632,,,
6/01/2025,30.583,30.864,31.136,,,
7/01/2025,30.686,30.986,31.284,,,
8/01/2025,30.69,30.991,31.291,,,
9/01/2025,31.015,31.304,31.601,,,
10/01/2025,31.314,31.595,31.888,,,
13/01/2025,30.309,30.588,30.867,,,
14/01/2025,30.351,30.638,30.927,,,
15/01/2025,31.531,31.815,32.095,,,
16/01/2025,31.725,32.018,32.306,,,
17/01/2025,31.141,31.447,31.748,,,
21/01/2025,31.496,31.807,32.108,,,
22/01/2025,31.42,31.728,32.031,,,
23/01/2025,30.842,31.16,31.458,,,
24/01/2025,31.185,31.505,31.801,,,
27/01/2025,30.414,30.737,31.038,,,
28/01/2025,30.882,31.206,31.504,,,
29/01/2025,31.393,31.708,32.008,,,
30/01/2025,32.493,32.809,33.105,,,
31/01/2025,32.265,32.571,32.855,,,
3/02/2025,32.526,32.821,33.083,,,
4/02/2025,33.022,33.318,33.596,,,
5/02/2025,32.976,33.267,33.538,,,
6/02/2025,32.626,32.929,33.209,,,
7/02/2025,32.443,32.753,33.048,,,
10/02/2025,32.491,32.803,33.107,,,
11/02/2025,32.322,32.636,32.95,,,
12/02/2025,32.785,33.098,33.417,,,
13/02/2025,32.726,33.04,33.364,,,
14/02/2025,32.855,33.177,33.494,,,
18/02/2025,33.373,33.673,33.995,,,
19/02/2025,33.043,33.346,33.647,,,
20/02/2025,33.486,33.807,34.108,,,
21/02/2025,33.012,33.338,33.645,,,
24/02/2025,32.603,32.93,33.244,,,
25/02/2025,31.826,32.125,32.433,,,
26/02/2025,32.272,32.575,32.89,,,
27/02/2025,31.801,32.11,32.419,,,
28/02/2025,31.219,31.496,31.803,,,
3/03/2025,32.032,32.31,32.606,,,
4/03/2025,32.108,32.381,32.675,,,
5/03/2025,32.858,33.134,33.432,,,
6/03/2025,33.063,33.338,33.64,,,
7/03/2025,32.548,32.809,33.11,,,
10/03/2025,32.275,32.53,32.824,,,
11/03/2025,32.888,33.147,33.44,,,
12/03/2025,33.484,33.743,34.036,,,
13/03/2025,34.051,34.306,34.604,,,
14/03/2025,34.187,34.433,34.73,,,
17/03/2025,34.074,34.308,34.611,,,
18/03/2025,34.579,34.818,35.122,,,
19/03/2025,33.975,34.205,34.513,,,
20/03/2025,33.786,33.991,34.298,,,
21/03/2025,33.29,33.486,33.786,,,
24/03/2025,33.265,33.45,33.754,,,
25/03/2025,34.002,34.187,34.495,,,
26/03/2025,34.033,34.222,34.53,,,
27/03/2025,34.897,35.083,35.399,,,
28/03/2025,34.814,35.128,35.403,,,
31/03/2025,34.611,34.934,35.219,,,
1/04/2025,34.309,34.635,34.938,,,
2/04/2025,34.65,34.974,35.265,,,
3/04/2025,31.97,32.279,32.557,,,
4/04/2025,29.23,29.515,29.773,,,
7/04/2025,29.604,29.891,30.159,,,
8/04/2025,29.686,29.961,30.217,,,
9/04/2025,30.415,30.7,30.967,,,
10/04/2025,30.759,31.049,31.323,,,
11/04/2025,31.91,32.209,32.499,,,
14/04/2025,32.167,32.472,32.759,,,
15/04/2025,32.297,32.601,32.887,,,
16/04/2025,32.98,33.291,33.585,,,
17/04/2025,32.47,32.78,33.073,,,
21/04/2025,32.521,32.832,33.122,,,
22/04/2025,32.905,33.213,33.509,,,
23/04/2025,33.547,33.863,34.158,,,
24/04/2025,33.503,33.824,34.126,,,
25/04/2025,33.01,33.328,33.626,,,
28/04/2025,33.005,33.321,33.621,,,
29/04/2025,33.275,33.577,33.878,,,
30/04/2025,32.531,32.828,33.124,,,
1/05/2025,32.189,32.469,32.757,,,
2/05/2025,31.989,32.259,32.549,,,
5/05/2025,32.205,32.474,32.771,,,
6/05/2025,33.113,33.381,33.688,,,
7/05/2025,32.531,32.791,33.102,,,
8/05/2025,32.378,32.617,32.926,,,
9/05/2025,32.676,32.914,33.223,,,
12/05/2025,32.388,32.624,32.933,,,
13/05/2025,32.868,33.1,33.41,,,
14/05/2025,32.226,32.444,32.749,,,
15/05/2025,32.481,32.68,32.981,,,
16/05/2025,32.158,32.354,32.657,,,
19/05/2025,32.313,32.507,32.808,,,
20/05/2025,32.98,33.174,33.478,,,
21/05/2025,33.463,33.646,33.956,,,
22/05/2025,33.047,33.219,33.53,,,
23/05/2025,33.442,33.609,33.917,,,
27/05/2025,33.146,33.311,33.621,,,
28/05/2025,33,33.16,33.467,,,
29/05/2025,33.423,33.726,34.127,,,
30/05/2025,33.029,33.334,33.735,,,
2/06/2025,34.694,35.006,35.412,,,
3/06/2025,34.633,34.95,35.369,,,
4/06/2025,34.648,34.967,35.391,,,
5/06/2025,35.805,36.131,36.558,,,
6/06/2025,36.139,36.463,36.896,,,
9/06/2025,36.796,37.125,37.565,,,
10/06/2025,36.642,36.972,37.419,,,
11/06/2025,36.261,36.59,37.039,,,
12/06/2025,36.295,36.619,37.052,,,
13/06/2025,36.355,36.683,37.123,,,
16/06/2025,36.448,36.776,37.219,,,
17/06/2025,37.151,37.481,37.928,,,
18/06/2025,36.913,37.248,37.698,,,
20/06/2025,36.017,36.345,36.793,,,
23/06/2025,36.187,36.528,36.982,,,
24/06/2025,35.732,36.067,36.525,,,
25/06/2025,36.111,36.441,36.889,,,
26/06/2025,36.591,36.924,37.376,,,
27/06/2025,36.037,36.37,36.819,,,
30/06/2025,35.852,36.172,36.614,,,
1/07/2025,36.082,36.397,36.842,,,
2/07/2025,36.426,36.727,37.172,,,
3/07/2025,36.784,37.084,37.539,,,
7/07/2025,36.615,36.904,37.361,,,
8/07/2025,36.472,36.749,37.207,,,
9/07/2025,36.351,36.63,37.091,,,
10/07/2025,37.038,37.305,37.764,,,
11/07/2025,38.676,38.955,39.422,,,
14/07/2025,38.462,38.742,39.214,,,
15/07/2025,37.834,38.11,38.588,,,
16/07/2025,37.853,38.119,38.596,,,
17/07/2025,38.056,38.303,38.779,,,
18/07/2025,38.223,38.464,38.941,,,
21/07/2025,39.101,39.334,39.82,,,
22/07/2025,39.32,39.555,40.052,,,
23/07/2025,39.278,39.503,40,,,
24/07/2025,39.021,39.224,39.72,,,
25/07/2025,38.167,38.365,38.854,,,
28/07/2025,38.026,38.221,38.712,,,
29/07/2025,38.084,38.286,38.781,,,
30/07/2025,37.739,38.226,38.682,,,
31/07/2025,36.712,37.191,37.64,,,
1/08/2025,36.929,37.402,37.839,,,
4/08/2025,37.328,37.808,38.251,,,
5/08/2025,37.823,38.307,38.756,,,
6/08/2025,37.902,38.383,38.831,,,
7/08/2025,38.294,38.789,39.258,,,
8/08/2025,38.542,39.045,39.529,,,
11/08/2025,37.787,38.282,38.756,,,
12/08/2025,38.002,38.496,38.97,,,
13/08/2025,38.602,39.102,39.582,,,
14/08/2025,38.069,38.562,39.032,,,
15/08/2025,37.975,38.467,38.933,,,
18/08/2025,38.029,38.525,38.994,,,
19/08/2025,37.332,37.814,38.277,,,
20/08/2025,37.773,38.26,38.711,,,
21/08/2025,38.079,38.578,39.031,,,
22/08/2025,39.054,39.555,40.009,,,
25/08/2025,38.703,39.213,39.667,,,
26/08/2025,38.606,39.117,39.569,,,
27/08/2025,38.713,39.212,39.676,,,
28/08/2025,39.19,39.703,40.175,,,
29/08/2025,40.2,40.723,41.202,,,
2/09/2025,41.071,41.592,42.078,,,
3/09/2025,41.542,42.06,42.549,,,
4/09/2025,40.911,41.417,41.907,,,
5/09/2025,41.074,41.552,42.038,,,
8/09/2025,41.426,41.902,42.386,,,
9/09/2025,40.878,41.341,41.822,,,
10/09/2025,41.133,41.6,42.08,,,
11/09/2025,41.697,42.149,42.632,,,
12/09/2025,42.387,42.83,43.322,,,
15/09/2025,42.517,42.962,43.459,,,
16/09/2025,42.471,42.917,43.415,,,
17/09/2025,41.722,42.152,42.644,,,
18/09/2025,41.707,42.118,42.608,,,
19/09/2025,42.536,42.952,43.448,,,
22/09/2025,43.799,44.214,44.722,,,
23/09/2025,44.192,44.608,45.121,,,
24/09/2025,43.777,44.192,44.706,,,
25/09/2025,44.697,45.114,45.64,,,
26/09/2025,46.221,46.656,47.201,,,
29/09/2025,47.016,47.577,47.954,,,
30/09/2025,46.64,47.2,47.568,,,
1/10/2025,47.679,48.24,48.61,,,
2/10/2025,46.369,46.928,47.284,,,
3/10/2025,47.965,48.533,48.892,,,
6/10/2025,48.448,49.026,49.386,,,
7/10/2025,47.515,48.098,48.466,,,
8/10/2025,48.994,49.58,49.949,,,
9/10/2025,47.157,47.707,48.057,,,
10/10/2025,47.247,47.807,48.163,,,
13/10/2025,50.429,50.993,51.359,,,
14/10/2025,50.622,51.19,51.558,,,
15/10/2025,51.378,51.949,52.316,,,
16/10/2025,53.296,53.873,54.243,,,
17/10/2025,50.104,50.671,51.033,,,
20/10/2025,51.384,51.953,52.315,,,
21/10/2025,47.704,48.269,48.622,,,
22/10/2025,47.681,48.237,48.593,,,
23/10/2025,48.704,49.268,49.631,,,
24/10/2025,48.586,49.157,49.523,,,
27/10/2025,46.774,47.333,47.69,,,
28/10/2025,47.324,47.885,48.246,,,
29/10/2025,47.913,48.488,48.858,,,
30/10/2025,48.616,49.209,49.59,,,
31/10/2025,48.16,48.752,49.132,,,
3/11/2025,48.049,48.641,49.02,,,
4/11/2025,47.291,47.866,48.235,,,
5/11/2025,48.022,48.604,48.987,,,
6/11/2025,47.95,48.535,48.901,,,
7/11/2025,48.143,48.746,49.121,,,
10/11/2025,50.311,50.922,51.314,,,
11/11/2025,50.744,51.367,51.758,,,
12/11/2025,53.457,54.116,54.53,,,
13/11/2025,53.17,53.837,54.254,,,
14/11/2025,50.686,51.324,51.722,,,
17/11/2025,50.711,51.343,51.747,,,
18/11/2025,50.521,51.146,51.548,,,
19/11/2025,50.854,51.503,51.906,,,
20/11/2025,50.301,50.956,51.358,,,
21/11/2025,49.913,50.556,50.944,,,
24/11/2025,50.326,50.96,51.347,,,
25/11/2025,50.965,51.629,52.018,,,
26/11/2025,52.916,53.607,54.005,,,
28/11/2025,56.446,57.163,57.587,,,
1/12/2025,58.418,59.142,59.592,,,
2/12/2025,57.983,58.703,59.154,,,
3/12/2025,57.921,58.62,59.06,,,
4/12/2025,56.847,57.491,57.923,,,
5/12/2025,58.422,59.053,59.501,,,
8/12/2025,57.779,58.405,58.856,,,
9/12/2025,60.169,60.84,61.314,,,
10/12/2025,60.379,61.029,61.502,,,
11/12/2025,63.929,64.592,65.08,,,
12/12/2025,61.362,62.007,62.475,,,
15/12/2025,62.94,63.589,64.071,,,
16/12/2025,62.7,63.323,63.803,,,
17/12/2025,66.237,66.901,67.399,,,
18/12/2025,64.592,65.219,65.712,,,
19/12/2025,66.845,67.489,67.999,,,
22/12/2025,67.906,68.565,69.094,,,
23/12/2025,70.485,71.137,71.672,,,
24/12/2025,71.031,71.685,72.253,,,
26/12/2025,76.486,77.196,77.772,,,
29/12/2025,69.856,70.46,71.014,,,
30/12/2025,77.919,78.528,79.126,,,
31/12/2025,70.603,71.19,71.773,,,
2/01/2026,71.015,71.578,72.131,,,
5/01/2026,76.657,77.25,77.844,,,
6/01/2026,81.039,81.669,82.294,,,
7/01/2026,77.613,78.211,78.815,,,
8/01/2026,75.144,75.706,76.281,,,
9/01/2026,79.341,79.938,80.531,,,
12/01/2026,85.091,85.739,86.382,,,
13/01/2026,86.338,86.996,87.656,,,
14/01/2026,91.385,92.081,92.78,,,
15/01/2026,92.347,93.031,93.711,,,
16/01/2026,88.537,89.21,89.874,,,
20/01/2026,94.636,95.336,96.027,,,
21/01/2026,92.637,93.329,94.016,,,
22/01/2026,96.372,97.089,97.797,,,
23/01/2026,101.333,102.118,102.891,,,
26/01/2026,115.504,116.388,117.261,,,
27/01/2026,105.957,106.804,107.647,,,
28/01/2026,113.534,114.398,115.268,,,
29/01/2026,114.429,115.319,116.214,,,
30/01/2026,78.531,79.14,79.77,,,
2/02/2026,77.009,77.568,78.141,,,
3/02/2026,83.301,83.941,84.589,,,
4/02/2026,84.396,85.054,85.713,,,
5/02/2026,76.714,77.281,77.849,,,
6/02/2026,76.895,77.497,78.093,,,
9/02/2026,82.234,82.867,83.478,,,
10/02/2026,80.384,81.003,81.605,,,
11/02/2026,83.92,84.563,85.202,,,
12/02/2026,75.682,76.256,76.842,,,
13/02/2026,77.964,78.535,79.105,,,
17/02/2026,73.54,74.063,74.576,,,
18/02/2026,77.598,78.196,78.767,,,
19/02/2026,77.634,78.231,78.812,,,
20/02/2026,82.343,82.974,83.571,,,
23/02/2026,86.573,87.217,87.853,,,
24/02/2026,87.506,88.13,88.764,,,
25/02/2026,90.988,91.63,92.28,,,
26/02/2026,86.998,87.584,88.221,,,
27/02/2026,92.682,93.291,93.969,,,
2/03/2026,88.284,88.853,89.484,,,
3/03/2026,82.923,83.473,84.076,,,
4/03/2026,82.633,83.184,83.796,,,
5/03/2026,81.687,82.181,82.794,,,
6/03/2026,83.816,84.311,84.921,,,
9/03/2026,84.032,84.523,85.125,,,
10/03/2026,89.083,89.592,90.231,,,
11/03/2026,85.065,85.535,86.161,,,
12/03/2026,84.67,85.112,85.731,,,
13/03/2026,80.914,81.343,81.931,,,
16/03/2026,80.263,80.682,81.269,,,
17/03/2026,79.53,79.921,80.509,,,
18/03/2026,77.238,77.592,78.156,,,
19/03/2026,70.902,71.215,71.722,,,
20/03/2026,69.36,69.664,70.183,,,
23/03/2026,69.049,69.355,69.849,,,
24/03/2026,69.274,69.569,70.075,,,
25/03/2026,72.361,72.641,73.175,,,
26/03/2026,67.671,67.934,68.432,,,
27/03/2026,69.545,69.796,70.319,,,
30/03/2026,70.569,71.096,71.619,,,
31/03/2026,74.919,75.479,76.033,,,
1/04/2026,76.078,76.659,77.242,,,
2/04/2026,72.924,73.48,74.038,,,
3/04/2026,72.924,73.48,74.038,,,
6/04/2026,72.847,73.387,73.943,,,
7/04/2026,71.987,72.518,73.071,,,
8/04/2026,75.385,75.951,76.532,,,
9/04/2026,76.438,77.016,77.604,,,
10/04/2026,76.48,77.047,77.638,,,
13/04/2026,75.665,76.218,76.792,,,
14/04/2026,79.533,80.104,80.696,,,
15/04/2026,79.628,80.199,80.79,,,
16/04/2026,78.71,79.273,79.854,,,
17/04/2026,81.842,82.433,83.038,,,
20/04/2026,80.038,80.618,81.211,,,
21/04/2026,76.488,77.044,77.599,,,
22/04/2026,77.961,78.528,79.097,,,
23/04/2026,75.504,76.06,76.617,,,
24/04/2026,76.414,76.94,77.486,,,
27/04/2026,75.025,75.568,76.119,,,
28/04/2026,73.219,73.745,74.253,,,
29/04/2026,71.569,72.088,72.589,,,
30/04/2026,73.534,74.028,74.552,,,
1/05/2026,75.951,76.431,76.965,,,
4/05/2026,73.072,73.522,74.041,,,
5/05/2026,73.108,73.581,74.109,,,
6/05/2026,76.811,77.303,77.869,,,
7/05/2026,79.701,80.18,80.764,,,
8/05/2026,80.395,80.865,81.45,,,
11/05/2026,85.485,85.948,86.572,,,
12/05/2026,85.13,85.591,86.208,,,
13/05/2026,88.888,89.368,90.02,,,
14/05/2026,84.912,85.328,85.94,,,
15/05/2026,77.161,77.547,78.101,,,
18/05/2026,77.073,77.444,78.005,,,
19/05/2026,74.828,75.159,75.703,,,
20/05/2026,75.851,76.181,76.743,,,
21/05/2026,76.414,76.732,77.306,,,
22/05/2026,75.893,76.199,76.77,,,
26/05/2026,76.305,76.606,77.184,,,
27/05/2026,74.599,74.895,75.455,,,
28/05/2026,75.912,76.475,77.303,,,
29/05/2026,75.875,76.444,77.274,,,
1/06/2026,75.254,75.817,76.646,,,
2/06/2026,75.556,76.119,76.954,,,
3/06/2026,73.694,74.243,75.062,,,
4/06/2026,73.971,74.516,75.328,,,
5/06/2026,69.103,69.616,70.388,,,
8/06/2026,68.585,69.093,69.863,,,
9/06/2026,65.24,65.717,66.445,,,
10/06/2026,64.74,65.207,65.924,,,
11/06/2026,64.001,64.466,65.145,,,
12/06/2026,67.974,68.478,69.194,,,
15/06/2026,70.18,70.712,71.455,,,
16/06/2026,70.013,70.539,71.276,,,
17/06/2026,70.767,71.296,72.039,,,
18/06/2026,66.319,66.803,67.538,,,
22/06/2026,65.583,66.065,66.788,,,
23/06/2026,62.07,62.514,63.215,,,
