Date,KC1,KC2,KC3,,,
27/09/2018,99.3,102.65,105,,,
28/09/2018,102.45,105.85,108.25,,,
1/10/2018,102.2,105.6,107.95,,,
2/10/2018,107.65,111,113.4,,,
3/10/2018,106.6,110.05,112.4,,,
4/10/2018,106.95,110.4,112.8,,,
5/10/2018,108.95,112.4,114.85,,,
8/10/2018,111.85,115.35,117.8,,,
9/10/2018,113.15,116.7,119.15,,,
10/10/2018,111.9,115.5,117.95,,,
11/10/2018,112.9,116.5,118.95,,,
12/10/2018,116.55,120.1,122.5,,,
15/10/2018,119.35,122.95,125.35,,,
16/10/2018,117.65,121.3,123.7,,,
17/10/2018,122.55,126.25,128.7,,,
18/10/2018,122.05,125.85,128.35,,,
19/10/2018,122.1,125.9,128.4,,,
22/10/2018,117.65,121.45,124,,,
23/10/2018,121.1,124.85,127.4,,,
24/10/2018,120.25,124.05,126.65,,,
25/10/2018,121.15,125.05,127.6,,,
26/10/2018,119.65,123.4,125.95,,,
29/10/2018,114.25,118.05,120.6,,,
30/10/2018,112.4,116.25,118.75,,,
31/10/2018,112.7,116.45,119,,,
1/11/2018,117.8,121.5,124.05,,,
2/11/2018,120.05,123.85,126.45,,,
5/11/2018,117.1,121.05,123.65,,,
6/11/2018,113.25,117.65,120.45,,,
7/11/2018,115.6,119.45,122.3,,,
8/11/2018,116.65,120.2,123,,,
9/11/2018,113.85,117.5,120.4,,,
12/11/2018,110.15,114,116.9,,,
13/11/2018,109.2,112.75,115.6,,,
14/11/2018,112.65,116.2,119.05,,,
15/11/2018,110.05,113.8,116.6,,,
16/11/2018,112.6,116.3,119.1,,,
19/11/2018,112.35,116.65,119.45,,,
20/11/2018,110.65,114.9,117.75,,,
21/11/2018,110.3,114.1,116.95,,,
23/11/2018,107.15,110.95,113.8,,,
26/11/2018,107,110.8,113.65,,,
27/11/2018,109.5,113.3,116.15,,,
28/11/2018,110.1,113.9,116.7,,,
29/11/2018,108.5,112.3,115.15,,,
30/11/2018,103.25,107.55,110.45,,,
3/12/2018,103.5,107.8,110.7,,,
4/12/2018,101.9,106.9,109.8,,,
5/12/2018,100.95,105.95,108.85,,,
6/12/2018,100.65,105.95,109.1,,,
7/12/2018,98.8,104.1,107.2,,,
10/12/2018,100.45,105.15,108.3,,,
11/12/2018,97.65,102.35,105.6,,,
12/12/2018,97.75,103.05,106.1,,,
13/12/2018,98.8,104.1,107.2,,,
14/12/2018,96.95,102.25,105.4,,,
17/12/2018,94.7,100.1,103.35,,,
18/12/2018,94.35,99.4,102.65,,,
19/12/2018,100.85,104,106.8,,,
20/12/2018,102.5,105.65,108.4,,,
21/12/2018,99.7,102.9,105.7,,,
24/12/2018,102.2,105.3,108.15,,,
26/12/2018,103.9,107,109.8,,,
27/12/2018,101.75,104.9,107.75,,,
28/12/2018,100.95,104.1,106.95,,,
31/12/2018,101.85,104.95,107.8,,,
2/01/2019,99.5,102.65,105.45,,,
3/01/2019,102.15,105.15,107.95,,,
4/01/2019,101.6,104.65,107.5,,,
7/01/2019,102.75,105.75,108.55,,,
8/01/2019,105.05,108.1,110.95,,,
9/01/2019,105.3,108.5,111.4,,,
10/01/2019,104.25,107.65,110.6,,,
11/01/2019,103.85,107.2,110.1,,,
14/01/2019,102.75,106.25,109.15,,,
15/01/2019,101.3,104.55,107.35,,,
16/01/2019,102.4,105.55,108.25,,,
17/01/2019,102.4,105.55,108.25,,,
18/01/2019,104.95,108.05,110.75,,,
22/01/2019,103.35,106.6,109.35,,,
23/01/2019,103.4,106.65,109.4,,,
24/01/2019,105.3,108.45,111.2,,,
25/01/2019,106.8,109.9,112.65,,,
28/01/2019,102.65,105.8,108.55,,,
29/01/2019,102.6,105.75,108.55,,,
30/01/2019,102.1,105.3,108.1,,,
31/01/2019,105.9,109,111.75,,,
1/02/2019,103.7,106.8,109.55,,,
4/02/2019,105.6,108.65,111.3,,,
5/02/2019,104.85,107.95,110.55,,,
6/02/2019,105.5,108.55,111.15,,,
7/02/2019,104.3,107.3,109.85,,,
8/02/2019,102.6,105.6,108.3,,,
11/02/2019,100.2,103.3,106,,,
12/02/2019,100.45,103.55,106.25,,,
13/02/2019,98.9,102.3,104.95,,,
14/02/2019,97.85,101.45,104.05,,,
15/02/2019,97.95,101.65,104.3,,,
19/02/2019,97.2,100.85,103.55,,,
20/02/2019,97.55,101.4,104.15,,,
21/02/2019,96.1,99.45,102.15,,,
22/02/2019,96.45,100,102.65,,,
25/02/2019,96.4,99.85,102.6,,,
26/02/2019,93.55,96.8,99.6,,,
27/02/2019,95.7,98.95,101.7,,,
28/02/2019,95.2,98.45,101.15,,,
1/03/2019,96.95,100.2,102.85,,,
4/03/2019,94.1,97.35,100,,,
5/03/2019,96.45,99.65,102.3,,,
6/03/2019,95.5,98.7,101.3,,,
7/03/2019,93.65,96.85,99.55,,,
8/03/2019,95.3,98.5,101.2,,,
11/03/2019,94,97.2,100,,,
12/03/2019,92.8,96,98.75,,,
13/03/2019,94.45,97.65,100.35,,,
14/03/2019,93.95,97.15,99.8,,,
15/03/2019,94.6,97.8,100.45,,,
18/03/2019,93.65,96.85,99.55,,,
19/03/2019,93.45,96.65,99.4,,,
20/03/2019,94.75,97.45,100.25,,,
21/03/2019,94.8,97.55,100.3,,,
22/03/2019,93.9,96.65,99.4,,,
25/03/2019,94.25,96.9,99.7,,,
26/03/2019,95.35,97.95,100.65,,,
27/03/2019,93.85,96.45,99.2,,,
28/03/2019,94,96.6,99.35,,,
29/03/2019,94.5,97.05,99.75,,,
1/04/2019,92.1,94.6,97.3,,,
2/04/2019,91.65,94.2,96.9,,,
3/04/2019,95.35,97.85,100.45,,,
4/04/2019,95.3,97.8,100.3,,,
5/04/2019,93.2,95.75,98.2,,,
8/04/2019,92.95,95.5,98,,,
9/04/2019,93.65,96.1,98.5,,,
10/04/2019,94.25,96.75,99.2,,,
11/04/2019,90.25,92.7,95.3,,,
12/04/2019,90.4,92.95,95.55,,,
15/04/2019,91.4,93.9,96.4,,,
16/04/2019,90.5,92.95,95.55,,,
17/04/2019,87.05,89.65,92.25,,,
18/04/2019,90.2,92.9,95.4,,,
22/04/2019,91.1,92.85,95.35,,,
23/04/2019,91.5,93.25,95.7,,,
24/04/2019,90.45,92.35,94.8,,,
25/04/2019,92.05,93.35,95.75,,,
26/04/2019,92.7,94.1,96.5,,,
29/04/2019,91.35,92.65,95,,,
30/04/2019,91.85,93.15,95.45,,,
1/05/2019,89.8,91.1,93.5,,,
2/05/2019,90.25,91.55,93.95,,,
3/05/2019,89.25,90.6,92.95,,,
6/05/2019,88.8,90.15,92.55,,,
7/05/2019,86.65,88,90.4,,,
8/05/2019,87.2,88.55,90.85,,,
9/05/2019,89.5,90.85,93.1,,,
10/05/2019,89.45,90.8,93.1,,,
13/05/2019,88.25,89.6,92,,,
14/05/2019,89.55,90.95,93.3,,,
15/05/2019,89.9,91.3,93.55,,,
16/05/2019,90,91.65,93.9,,,
17/05/2019,87.35,89,91.35,,,
20/05/2019,88.25,89.9,92.25,,,
21/05/2019,92.9,95.15,98.65,,,
22/05/2019,91.75,94.15,97.65,,,
23/05/2019,93.5,95.8,99.3,,,
24/05/2019,93.3,95.6,99.1,,,
28/05/2019,96.05,98.3,101.8,,,
29/05/2019,99.5,101.75,105.3,,,
30/05/2019,102.35,104.7,108.15,,,
31/05/2019,104.6,107.1,110.65,,,
3/06/2019,103.75,106.3,109.95,,,
4/06/2019,105.65,108.2,111.75,,,
5/06/2019,99.1,101.75,105.4,,,
6/06/2019,102.05,104.6,108.25,,,
7/06/2019,100.95,103.6,107.3,,,
10/06/2019,98.6,101.15,104.9,,,
11/06/2019,97,99.5,103.25,,,
12/06/2019,99.05,101.5,105.25,,,
13/06/2019,97.35,99.75,103.55,,,
14/06/2019,96,98.05,101.75,,,
17/06/2019,96.05,98.25,101.9,,,
18/06/2019,94.3,96.6,100.25,,,
19/06/2019,96.25,97.95,101.5,,,
20/06/2019,101.05,101.8,105.35,,,
21/06/2019,99.8,100.65,104.25,,,
24/06/2019,102,103,106.5,,,
25/06/2019,106.45,107.45,111.05,,,
26/06/2019,104.9,106.05,109.6,,,
27/06/2019,105.55,106.7,110.3,,,
28/06/2019,108.25,109.45,113.05,,,
1/07/2019,110.15,111.35,114.95,,,
2/07/2019,108.25,109.65,113.35,,,
3/07/2019,112.25,113.65,117.35,,,
5/07/2019,109.45,111.1,114.8,,,
8/07/2019,104.75,106.4,110.2,,,
9/07/2019,105.9,107.45,111.3,,,
10/07/2019,104.35,105.9,109.7,,,
11/07/2019,105.5,106.95,110.75,,,
12/07/2019,105.2,106.65,110.4,,,
15/07/2019,108.8,110.25,114,,,
16/07/2019,104.1,105.55,109.35,,,
17/07/2019,105.95,107.4,111.2,,,
18/07/2019,107.15,108.6,112.45,,,
19/07/2019,105.85,107.3,111.15,,,
22/07/2019,105.1,108.95,112.65,,,
23/07/2019,102.3,106.15,109.85,,,
24/07/2019,101,104.7,108.4,,,
25/07/2019,100.65,104.35,108.05,,,
26/07/2019,99.75,103.4,107.1,,,
29/07/2019,101.15,104.75,108.5,,,
30/07/2019,99.5,103.1,106.8,,,
31/07/2019,99.65,103.3,107.05,,,
1/08/2019,97.25,100.8,104.5,,,
2/08/2019,98.15,101.7,105.25,,,
5/08/2019,95.65,99.15,102.75,,,
6/08/2019,97.05,100.6,104.15,,,
7/08/2019,96.9,100.3,103.85,,,
8/08/2019,97.4,100.85,104.35,,,
9/08/2019,97.3,100.7,104.25,,,
12/08/2019,93.75,97.3,100.95,,,
13/08/2019,96.35,99.7,103.3,,,
14/08/2019,94.45,97.9,101.5,,,
15/08/2019,94.55,98,101.5,,,
16/08/2019,92.85,96.35,99.9,,,
19/08/2019,91.15,94.8,98.4,,,
20/08/2019,91.45,95.25,98.8,,,
21/08/2019,92.85,96.65,100.3,,,
22/08/2019,93.5,97.3,100.9,,,
23/08/2019,92.6,96.05,99.65,,,
26/08/2019,94.15,97.5,101.1,,,
27/08/2019,93.8,97.15,100.75,,,
28/08/2019,94.2,97.55,101.05,,,
29/08/2019,91.9,95.25,98.8,,,
30/08/2019,93.6,96.85,100.3,,,
3/09/2019,92.35,95.55,99,,,
4/09/2019,93.4,96.6,100.05,,,
5/09/2019,92.2,95.4,98.8,,,
6/09/2019,93.85,97.05,100.45,,,
9/09/2019,95,98.25,101.65,,,
10/09/2019,98.35,101.6,105,,,
11/09/2019,100.15,103.4,106.9,,,
12/09/2019,100.35,103.6,107.15,,,
13/09/2019,99.5,102.75,106.3,,,
16/09/2019,100.8,104.3,107.85,,,
17/09/2019,96.85,100.35,103.95,,,
18/09/2019,96.85,100.35,103.95,,,
19/09/2019,98.35,101.95,104.25,,,
20/09/2019,98.4,101.9,104.2,,,
23/09/2019,99,102.5,104.8,,,
24/09/2019,99.15,102.6,104.9,,,
25/09/2019,100.95,104.45,106.7,,,
26/09/2019,100.85,104.35,106.6,,,
27/09/2019,100.9,104.45,106.7,,,
30/09/2019,101.15,104.7,107,,,
1/10/2019,101.35,104.95,107.25,,,
2/10/2019,100.6,104.2,106.5,,,
3/10/2019,102.05,105.65,107.95,,,
4/10/2019,99,102.55,104.9,,,
7/10/2019,97,100.65,102.95,,,
8/10/2019,95.7,99.35,101.65,,,
9/10/2019,95.45,99.1,101.4,,,
10/10/2019,93.5,97.15,99.55,,,
11/10/2019,93.7,97.35,99.7,,,
14/10/2019,94.85,98.45,100.75,,,
15/10/2019,94.45,97.95,100.2,,,
16/10/2019,93.55,97.05,99.35,,,
17/10/2019,92.9,96.4,98.7,,,
18/10/2019,95.7,99.1,101.35,,,
21/10/2019,96.35,99.7,101.9,,,
22/10/2019,98.9,102.3,104.5,,,
23/10/2019,97.75,101.2,103.35,,,
24/10/2019,96.45,99.9,102.1,,,
25/10/2019,99.45,102.85,104.95,,,
28/10/2019,100.5,103.95,106.1,,,
29/10/2019,98.95,102.5,104.7,,,
30/10/2019,99.35,102.8,104.9,,,
31/10/2019,101.95,105.45,107.55,,,
1/11/2019,104,107.55,109.65,,,
4/11/2019,103.65,107.25,109.5,,,
5/11/2019,105.8,109.45,111.65,,,
6/11/2019,108,111.55,113.8,,,
7/11/2019,109.1,112.6,114.95,,,
8/11/2019,109.45,112.85,115.2,,,
11/11/2019,106,109.45,111.75,,,
12/11/2019,105.6,108.9,111.25,,,
13/11/2019,107.95,111.15,113.5,,,
14/11/2019,108.05,111.5,113.85,,,
15/11/2019,106.15,109.65,112,,,
18/11/2019,105.55,109.2,111.55,,,
19/11/2019,102.7,106.15,108.5,,,
20/11/2019,109.7,110.95,113.15,,,
21/11/2019,115.25,116.25,118.6,,,
22/11/2019,114.6,115.65,117.95,,,
25/11/2019,117.8,118.9,121.15,,,
26/11/2019,115.7,116.85,119.15,,,
27/11/2019,117.3,118.45,120.75,,,
29/11/2019,118.55,119.05,121.25,,,
2/12/2019,121.5,122,124.25,,,
3/12/2019,122.85,123.8,126.05,,,
4/12/2019,120.6,121.25,123.5,,,
5/12/2019,123.95,124.85,127,,,
6/12/2019,123.7,124.8,126.95,,,
9/12/2019,127.3,128.4,130.55,,,
10/12/2019,132.05,133.3,135.4,,,
11/12/2019,133.85,135.2,137.35,,,
12/12/2019,135.9,137.25,139.4,,,
13/12/2019,129.45,130.9,133,,,
16/12/2019,135.8,138.95,141,,,
17/12/2019,132.2,133.7,135.85,,,
18/12/2019,131.7,133.2,135.4,,,
19/12/2019,127.2,129.4,131.4,,,
20/12/2019,130.7,132.95,134.95,,,
23/12/2019,125.3,127.5,129.55,,,
24/12/2019,129.4,131.55,133.65,,,
26/12/2019,127.3,129.5,131.55,,,
27/12/2019,132.5,134.65,136.75,,,
30/12/2019,132.15,134.35,136.45,,,
31/12/2019,129.7,131.9,133.95,,,
2/01/2020,127.1,129.4,131.45,,,
3/01/2020,126.35,128.65,130.75,,,
6/01/2020,122.15,124.5,126.65,,,
7/01/2020,122.4,124.7,126.95,,,
8/01/2020,119.15,121.45,123.7,,,
9/01/2020,117.35,119.7,122,,,
10/01/2020,118.95,121.3,123.6,,,
13/01/2020,114.55,116.9,119.25,,,
14/01/2020,114.9,117.25,119.55,,,
15/01/2020,114.3,116.65,118.9,,,
16/01/2020,112.95,115.25,117.55,,,
17/01/2020,112.15,114.45,116.75,,,
21/01/2020,111.05,113.35,115.65,,,
22/01/2020,111,113.25,115.5,,,
23/01/2020,112.6,114.8,117.05,,,
24/01/2020,110.15,112.4,114.65,,,
27/01/2020,106.6,108.85,111.15,,,
28/01/2020,105.05,107.3,109.55,,,
29/01/2020,102.05,104.25,106.55,,,
30/01/2020,101.5,103.65,105.95,,,
31/01/2020,102.65,104.9,107.15,,,
3/02/2020,97.9,100.2,102.5,,,
4/02/2020,98.15,100.35,102.6,,,
5/02/2020,97.75,99.85,102.1,,,
6/02/2020,98.15,100.35,102.55,,,
7/02/2020,98.35,100.5,102.7,,,
10/02/2020,100.3,102.1,104.25,,,
11/02/2020,100.5,102.55,104.7,,,
12/02/2020,100.65,102.75,104.85,,,
13/02/2020,104.45,106.7,108.75,,,
14/02/2020,109.1,111.35,113.4,,,
18/02/2020,106.55,108.85,111.05,,,
19/02/2020,106.8,109,111.15,,,
20/02/2020,103.6,104.95,107.1,,,
21/02/2020,108.85,110.25,112.35,,,
24/02/2020,105.9,106.9,109.05,,,
25/02/2020,107.1,108.5,110.6,,,
26/02/2020,109.1,110.65,112.7,,,
27/02/2020,108.2,109.75,111.7,,,
28/02/2020,110.1,111.35,113.25,,,
2/03/2020,114.65,115.6,117.5,,,
3/03/2020,121.05,122.2,124.2,,,
4/03/2020,117.15,118.4,120.4,,,
5/03/2020,109.85,111.35,113.3,,,
6/03/2020,105.6,107.4,109.3,,,
9/03/2020,108.95,109.2,111.15,,,
10/03/2020,114.25,114.35,116.15,,,
11/03/2020,111.55,112.05,113.9,,,
12/03/2020,109.15,108.85,110.45,,,
13/03/2020,107.05,106.75,108.45,,,
16/03/2020,103.9,103.9,105.5,,,
17/03/2020,102.9,102.6,104,,,
18/03/2020,108.05,108.3,108.15,,,
19/03/2020,116.65,112.7,113.45,,,
20/03/2020,119.7,119.75,120.1,,,
23/03/2020,121.25,122,122.45,,,
24/03/2020,125.6,125.4,125.45,,,
25/03/2020,129.95,128.95,128.95,,,
26/03/2020,124.65,124.15,124.6,,,
27/03/2020,115.85,116.75,117.25,,,
30/03/2020,119.3,120.1,120.9,,,
31/03/2020,119.55,120.35,121.05,,,
1/04/2020,116,117.35,118.3,,,
2/04/2020,119.35,120.7,121.7,,,
3/04/2020,114.9,116.5,117.6,,,
6/04/2020,116.65,117.9,118.95,,,
7/04/2020,119.9,121.05,122.35,,,
8/04/2020,119.8,120.9,122.15,,,
9/04/2020,118.6,119.75,120.95,,,
13/04/2020,119.75,120.6,121.75,,,
14/04/2020,117.2,118.35,119.55,,,
15/04/2020,120.2,121.2,122.25,,,
16/04/2020,118.6,119.7,120.7,,,
17/04/2020,116.05,117.55,118.7,,,
20/04/2020,113.65,115.25,116.5,,,
21/04/2020,109.65,111.5,112.7,,,
22/04/2020,110.6,112.05,113,,,
23/04/2020,111.05,112.4,113.3,,,
24/04/2020,105.2,106.75,107.85,,,
27/04/2020,104.6,106.2,107.3,,,
28/04/2020,105.7,107.6,108.6,,,
29/04/2020,103.65,105.3,106.6,,,
30/04/2020,104.65,106.3,107.5,,,
1/05/2020,104.45,106.1,107.25,,,
4/05/2020,105.55,107.2,108.45,,,
5/05/2020,108.85,110.65,111.85,,,
6/05/2020,109.35,110.6,111.9,,,
7/05/2020,107.45,109,110.1,,,
8/05/2020,110.1,111.65,112.7,,,
11/05/2020,108.95,110.75,111.85,,,
12/05/2020,105.6,107.35,108.55,,,
13/05/2020,103.55,105.05,106.35,,,
14/05/2020,104.9,106.7,107.95,,,
15/05/2020,104.8,106.85,108,,,
18/05/2020,105.7,107.75,109,,,
19/05/2020,107.05,108.4,110.2,,,
20/05/2020,105.65,107.05,108.95,,,
21/05/2020,104.75,106.3,108.4,,,
22/05/2020,103.6,105.2,107.35,,,
26/05/2020,105.1,106.65,108.75,,,
27/05/2020,102.5,104.2,106.35,,,
28/05/2020,99.1,100.9,103.2,,,
29/05/2020,96.3,98.15,100.55,,,
1/06/2020,98.3,100,102.25,,,
2/06/2020,98.2,99.75,102.1,,,
3/06/2020,99.1,100.55,102.8,,,
4/06/2020,98.15,99.7,102,,,
5/06/2020,98.9,100.65,103,,,
8/06/2020,98.9,100.7,102.9,,,
9/06/2020,97.8,99.7,101.85,,,
10/06/2020,96.75,98.55,100.8,,,
11/06/2020,96,97.7,100,,,
12/06/2020,95.2,97,99.25,,,
15/06/2020,94,95.9,98.1,,,
16/06/2020,93.65,95.6,97.8,,,
17/06/2020,96.25,98.15,100.3,,,
18/06/2020,94.6,96.75,98.85,,,
19/06/2020,93.75,95.9,98.15,,,
22/06/2020,95.95,98,100.2,,,
23/06/2020,96.25,98.2,100.4,,,
24/06/2020,96.65,97.8,100.05,,,
25/06/2020,94.85,95.8,98.25,,,
26/06/2020,95.65,96.65,98.95,,,
29/06/2020,98.65,100.1,102.5,,,
30/06/2020,100.05,101,103.45,,,
1/07/2020,103.05,104,106.55,,,
2/07/2020,102.25,103.2,105.9,,,
6/07/2020,97.2,98.15,100.9,,,
7/07/2020,99.25,100.3,102.9,,,
8/07/2020,98.95,100,102.55,,,
9/07/2020,97.7,98.75,101.35,,,
10/07/2020,96.15,97.4,100.05,,,
13/07/2020,97.4,98.65,101.25,,,
14/07/2020,96.7,97.95,100.55,,,
15/07/2020,95.95,97.2,99.8,,,
16/07/2020,97.1,98.35,100.9,,,
17/07/2020,101.05,102.3,104.8,,,
20/07/2020,98.5,99.75,102.45,,,
21/07/2020,100.5,101.75,104.5,,,
22/07/2020,108.35,111,113,,,
23/07/2020,107.5,110.3,112.35,,,
24/07/2020,108.4,111.3,113.3,,,
27/07/2020,110.4,113.3,115.2,,,
28/07/2020,109.65,112.6,114.55,,,
29/07/2020,111.6,114.5,116.35,,,
30/07/2020,115.35,118.25,119.9,,,
31/07/2020,118.95,121.6,123.15,,,
3/08/2020,117.9,120.5,122.3,,,
4/08/2020,121.05,123.45,125.35,,,
5/08/2020,121.55,123.4,125.4,,,
6/08/2020,117,118.95,121.1,,,
7/08/2020,115.45,117.9,120.1,,,
10/08/2020,112.6,115.3,117.55,,,
11/08/2020,111.35,113.6,115.95,,,
12/08/2020,112.05,114.25,116.5,,,
13/08/2020,116.2,118.1,120.35,,,
14/08/2020,114.7,116.45,118.45,,,
17/08/2020,115.55,117.45,119.4,,,
18/08/2020,119.3,121.05,122.85,,,
19/08/2020,118.45,119.35,121.25,,,
20/08/2020,118.55,118.95,120.8,,,
21/08/2020,120.1,119.8,121.6,,,
24/08/2020,120.25,120.15,121.85,,,
25/08/2020,123.2,122.95,124.45,,,
26/08/2020,122.8,122.1,123.5,,,
27/08/2020,122.95,122.35,123.7,,,
28/08/2020,127.1,126.35,127.35,,,
31/08/2020,129.8,129.05,129.8,,,
1/09/2020,131.9,131.4,131.75,,,
2/09/2020,131.5,131.3,131.8,,,
3/09/2020,131.6,131.2,131.65,,,
4/09/2020,134.8,134,134.55,,,
8/09/2020,132.8,132.1,132.75,,,
9/09/2020,129.65,128.85,129.65,,,
10/09/2020,132.5,131.7,132.6,,,
11/09/2020,133.35,132.45,133.4,,,
14/09/2020,123.55,123.05,124.3,,,
15/09/2020,122.2,121.8,123.3,,,
16/09/2020,120.55,119.85,121.55,,,
17/09/2020,118.1,118,119.65,,,
18/09/2020,113.6,113.5,115.3,,,
21/09/2020,112,113.85,115.35,,,
22/09/2020,110.65,112.45,113.95,,,
23/09/2020,110.5,112.25,113.7,,,
24/09/2020,111.15,112.85,114.3,,,
25/09/2020,113.65,115.2,116.6,,,
28/09/2020,109.55,111.25,112.7,,,
29/09/2020,109.55,111.4,112.8,,,
30/09/2020,110.95,112.7,114.1,,,
1/10/2020,107.05,109.2,110.65,,,
2/10/2020,108.95,110.95,112.35,,,
5/10/2020,107.2,109.4,110.95,,,
6/10/2020,107.65,109.85,111.45,,,
7/10/2020,109.6,111.8,113.4,,,
8/10/2020,110.25,112.55,114.05,,,
9/10/2020,111.55,113.8,115.2,,,
12/10/2020,109.15,111.5,112.95,,,
13/10/2020,110.1,112.6,114.1,,,
14/10/2020,109.6,112.2,113.7,,,
15/10/2020,109.5,112.1,113.6,,,
16/10/2020,107.25,110,111.4,,,
19/10/2020,106.05,108.95,110.5,,,
20/10/2020,104.9,107.8,109.45,,,
21/10/2020,104.15,107,108.65,,,
22/10/2020,106.7,109.4,111.1,,,
23/10/2020,105.6,108.4,110.05,,,
26/10/2020,106.65,109.35,111.05,,,
27/10/2020,106.95,109.55,111.25,,,
28/10/2020,105,107.7,109.4,,,
29/10/2020,104.6,107.2,108.9,,,
30/10/2020,104.4,106.85,108.6,,,
2/11/2020,102.8,105.35,107.1,,,
3/11/2020,103.45,106.05,107.8,,,
4/11/2020,103,105.65,107.35,,,
5/11/2020,105.95,108.45,110.1,,,
6/11/2020,106.95,109.45,111.2,,,
9/11/2020,106.85,109.55,111.35,,,
10/11/2020,107.3,110,111.85,,,
11/11/2020,109.1,111.95,113.8,,,
12/11/2020,110.1,112.95,114.8,,,
13/11/2020,109.25,112.2,114.1,,,
16/11/2020,115.65,118.75,120.55,,,
17/11/2020,116.2,119.5,121.35,,,
18/11/2020,119.75,122.85,124.7,,,
19/11/2020,120.65,123.2,125.05,,,
20/11/2020,115.5,118.05,119.95,,,
23/11/2020,114.45,117.05,118.95,,,
24/11/2020,113.15,115.9,117.85,,,
25/11/2020,114.5,117.15,119,,,
27/11/2020,121.7,124.2,125.85,,,
30/11/2020,120.7,123.3,125.1,,,
1/12/2020,115.65,118.45,120.4,,,
2/12/2020,116.85,119.1,120.9,,,
3/12/2020,117.65,120.05,121.8,,,
4/12/2020,115.35,117.55,119.35,,,
7/12/2020,116.95,119.1,120.8,,,
8/12/2020,117.1,119.25,120.95,,,
9/12/2020,114.9,117.05,118.8,,,
10/12/2020,118.55,121.05,122.85,,,
11/12/2020,119.1,121.6,123.4,,,
14/12/2020,123.55,126.15,127.95,,,
15/12/2020,123.1,124.65,126.5,,,
16/12/2020,125.05,126.6,128.45,,,
17/12/2020,125.05,126.6,128.5,,,
18/12/2020,123.7,125.25,127.1,,,
21/12/2020,124.3,126.2,127.7,,,
22/12/2020,124.2,126.15,127.7,,,
23/12/2020,124.55,126.45,128,,,
24/12/2020,125.95,127.85,129.45,,,
28/12/2020,123.35,125.3,126.9,,,
29/12/2020,125.4,127.3,128.95,,,
30/12/2020,125.4,127.3,129,,,
31/12/2020,128.25,130.15,131.85,,,
4/01/2021,126.15,128.1,129.8,,,
5/01/2021,125.1,127.1,128.9,,,
6/01/2021,120.9,122.95,124.75,,,
7/01/2021,121.1,123.1,124.95,,,
8/01/2021,123.7,125.75,127.6,,,
11/01/2021,121.45,123.55,125.4,,,
12/01/2021,121.4,123.45,125.35,,,
13/01/2021,125.25,127.25,129.15,,,
14/01/2021,127.35,129.4,131.25,,,
15/01/2021,128.15,130.25,132.15,,,
19/01/2021,127.15,129.25,131.1,,,
20/01/2021,125.2,127.3,129.2,,,
21/01/2021,126.45,128.5,130.4,,,
22/01/2021,124.05,126.2,128.1,,,
25/01/2021,123.25,125.4,127.35,,,
26/01/2021,124.5,126.6,128.55,,,
27/01/2021,125.5,127.55,129.45,,,
28/01/2021,124,126.1,128,,,
29/01/2021,122.95,125,126.95,,,
1/02/2021,125.35,127.4,129.25,,,
2/02/2021,123.4,125.55,127.5,,,
3/02/2021,123.95,126.1,128.05,,,
4/02/2021,124.05,126.15,128.1,,,
5/02/2021,124.5,126.65,128.55,,,
8/02/2021,124.1,126.25,128.15,,,
9/02/2021,122.95,125,126.95,,,
10/02/2021,121.1,123.15,125.1,,,
11/02/2021,121.2,123.05,124.95,,,
12/02/2021,121.15,123.05,125,,,
16/02/2021,124.35,126.2,128.1,,,
17/02/2021,125.7,127.4,129.25,,,
18/02/2021,127.6,129.3,131.2,,,
19/02/2021,127.5,129.15,131,,,
22/02/2021,133.45,134.95,136.7,,,
23/02/2021,136.85,138.3,140.05,,,
24/02/2021,135.65,137.25,139.05,,,
25/02/2021,139.2,140.05,141.85,,,
26/02/2021,136.85,137.5,139.3,,,
1/03/2021,135.15,135.8,137.75,,,
